id,type,name,address,
1908,hairdresser,Rosa Hair Salon,Dundas Street West,
1909,convenience,Dairy Milk,Dundas Street West,
1910,beauty,AMA aesthetic,Dundas Street West,
1911,bakery,Traditional Korean Bakery,Dundas Street West,
1912,hardware,Edwards Builders Hardware,Dundas Street West,
1913,hairdresser,Monica's Hairstyling,Markham Road,
1914,hairdresser,Diana Beauty Salon,Markham Road,
1915,dry_cleaning,Brimark Cleaners Alternation and Repairs,Markham Road,
1916,hardware,Home Hardware,East Liberty Street,
1917,computer,Zero PC,Finch Avenue East,
1918,pet,ShrimpFever,Midland Avenue,
1919,hairdresser,Jin cun,Lee Centre Drive,
1920,clothes,Roots,Wicksteed Avenue,
1921,car,EPIC AUTO GLASS LTD,Garyray Drive,
1922,beauty,Pure + Simple,King Street West,
1923,convenience,Pik-Kwik,Kingston Road,
1924,stationery,Victoria Gifts & Stationary,Lawrence Avenue East,
1925,doityourself,Toronto Brewing - Homebrewing Supplies,Chesswood Drive,
1926,books,Alpha Textbooks,Chesswood Drive,
1927,confectionery,Nutcracker Sweet,Chesswood Drive,
1928,clothes,Zara,The West Mall,
1929,electronics,Apple Store,The West Mall,
1930,clothes,Banana Republic,The West Mall,
1931,clothes,H&M,The West Mall,
1932,clothes,Gap,The West Mall,
1933,sports,BlackToe Running,Bathurst Street,
1934,convenience,Busy Bee King Mart,King Street West,
1935,herbalist,The Detox Market,Spadina Avenue,
1936,supermarket,Mézes Mackó (Honey Bear),Sheppard Avenue East,
1937,deli,ABC Euro Delicatessen,Lebovic Avenue,
1938,supermarket,Mak European Delicatessens,Lawrence Avenue East,
1939,bed,Sleep Country,Bay Street,
1940,storage_rental,Storage Centre,Carrier Drive,
1941,laundry,Walk in the Park Cleaners,Esther Shiner Boulevard,
1942,clothes,Gravitypope,Queen Street West,
1943,gift,Hanji Gifts,Queen Street West,
1944,cannabis,Canna Cabana,King Street West,
1945,vacant,Wing City by St. Louis,King Street West,
1946,cosmetics,Sekai Nail and Beauty Bar,Queen Street West,
1947,convenience,Nguyen Huong Foods Company,Steeles Avenue East,
1948,hairdresser,Show Hair Salon,Steeles Avenue East,
1949,gift,Shanti Baba,Queen Street West,
1950,interior_decoration,Urban Barn,Queen Street West,
1951,cosmetics,Jacob & Sebastian,Queen Street West,
1952,health_food,Evergreen Natural Foods,St. Clair Avenue West,
1953,clothes,Uniqlo,Dufferin Street,
1954,furniture,Essential Natural Memory Foam Mattresses,Queen Street East,
1955,beauty,Salon Fifth Image,Yonge Street,
1956,dry_cleaning,North York's Premium Dry Cleaners,Yonge Street,
1957,car_repair,TD Insurance Auto Centre,Yonge Street,
1958,money_lender,Cash 4 You,Yonge Street,
1959,beauty,Hollywood Spa,Yonge Street,
1960,furniture,Structube,King Street West,
1961,beauty,Blur Makeup Room,Queen Street West,
1962,hairdresser,H2GOA,Bloor Street West,
1963,mobile_phone,Cell Tech,Bloor Street West,
1964,car_repair,Full Stop Auto,Mansion Avenue,
1965,shoes,Little Burgundy,Queen Street West,
1966,hairdresser,Mr. Nonno Barber Shop,Bloor Street West,
1967,shoes,Aldo,Queen Street West,
1968,tea,Pluck Tea Inc,Research Road,
1969,vacant,Dairy Queen,Dundas Street West,
1970,dry_cleaning,Dove Cleaners,Yonge Street,
1971,vacant,Tacorrito,Queen Street West,
1972,clothes,Icebreaker,Queen Street West,
1973,supermarket,Rabba,Harrison Garden Boulevard,
1974,beauty,101 Spa,Sheppard Avenue East,
1975,clothes,Young Teolia,Sheppard Avenue East,
1976,hairdresser,Bobby's Beauty & Beyond,Sheppard Avenue East,
1977,convenience,Mix40,Yonge Street,
1978,hardware,Home Hardware,Vaughan Road,
1979,seafood,Seven Seas Fish Market,Baldwin Street,
1980,wool,Knit-O-Matic,Bathurst Street,
1981,pet,Wooftown,Birch Avenue,
1982,jewelry,The Beadery,Queen Street West,
1983,pastry,Patisserie Royale,Kennedy Road,
1984,computer,www.used-laptops.ca,Kennedy Road,
1985,mobile_phone,Telus,Kennedy Road,
1986,beauty,Virgo Beauty Salon,Bloor Street West,
1987,wool,Eweknit,Bloor Street West,
1988,interior_decoration,Zebuu,Bloor Street West,
1989,optician,Ollie Quinn,Bloor Street West,
1990,bakery,Kensington Natural Bakery,Bloor Street West,
1991,tobacco,420 Zone Inc,Bloor Street West,
1992,greengrocer,Ave Maria Latin Cafe,Bloor Street West,
1993,tattoo,Lucky 13 Tattoo Shop,Bloor Street West,
1994,toys,Ballons on Bloor,Bloor Street West,
1995,dry_cleaning,Riverdale Cleaners - Professional Wet Cleaning and Valet,Broadview Avenue,
1996,greengrocer,Fruitful Market,Carlaw Avenue,
1997,electrical,Creatron,College Street,
1998,hairdresser,King's Landing Barber Shoppe,College Street,
1999,clothes,Lilliput Hats,College Street,
2000,convenience,Splish Splash,College Street,
2001,gift,Red Pegasus,College Street,
2002,music,June Records,College Street,
2003,books,Sellers & Newel,College Street,
2004,deli,Vienna Fine Foods,Birchmount Road,
2005,clothes,Jill and the Beanstalk,College Street,
2006,hairdresser,Studio 861,College Street,
2007,beauty,Salon Goulart,Crawford Street,
2008,clothes,ça va de soi,Cumberland Street,
2009,greengrocer,Enat Market Plus,Danforth Avenue,
2010,convenience,Holrds Convenience,Danforth Avenue,
2011,wine,Wine Rack,Danforth Avenue,
2012,bakery,Von Doughnuts,Danforth Avenue,
2013,bicycle,Broom Wagon Cyclery,Danforth Avenue,
2014,beauty,Sheila's Shear Art,Broadview Avenue,
2015,travel_agency,Peters Travel,Danforth Avenue,
2016,video,Zug Lounge,Danforth Avenue,
2017,pet,Wag On The Danforth,Danforth Avenue,
2018,clothes,World Sew Centre,Queen Street West,
2019,photo,Framing Factory,Danforth Avenue,
2020,greengrocer,Moberly Natural Foods,Danforth Avenue,
2021,clothes,Vespertine,Davenport Road,
2022,hairdresser,Town Barber,Dundas Street West,
2023,travel_agency,Luso Travel Agency,Dundas Street West,
2024,music,Sonic Boom,Spadina Avenue,
2025,music,Grasshopper Records,Dundas Street West,
2026,bakery,Nova Era Bakery,Dundas Street West,
2027,clothes,Penny Arcade Vintage,Dundas Street West,
2028,supermarket,Flora Universal Health Foods,Dundas Street West,
2029,clothes,Life of Manek,Dundas Street West,
2030,optician,Style Optical,Dundas Street West,
2031,beauty,Joe's Hairstylists,Dundas Street West,
2032,optician,Opticianado,Dundas Street West,
2033,beauty,babs + lou,Dundas Street West,
2034,e-cigarette,Everything Vape,Dundas Street West,
2035,deli,When the Pig Came Home Delicatessen,Dundas Street West,
2036,frame,Picture It Framed,Dundas Street West,
2037,clothes,Underworld Lingerie,Dundas Street West,
2038,clothes,HIDE Boutique,Dundas Street West,
2039,beauty,Saul's Beauty Shop,Dundas Street West,
2040,clothes,Comrags,Dundas Street West,
2041,greengrocer,Ervanaria Victoria Inc,Dundas Street West,
2042,hairdresser,Casa Blanca Hairstyling For Men & Women,Dupont Street,
2043,art,4Cats Arts Studio (The Junction),Dupont Street,
2044,garden_centre,Urban Gardener,Dupont Street,
2045,hairdresser,Alexis Hair Experts,Eglinton Avenue West,
2046,beauty,Foresthill Nails Spa,Eglinton Avenue West,
2047,jewelry,Mark Lash,Eglinton Avenue West,
2048,shoes,Cobbler's Corner,Erskine Avenue,
2049,supermarket,Philippine Oriental Food Market,Gerrard Street East,
2050,bakery,Beadworks,Gerrard Street East,
2051,gift,Birch & Co,Gerrard Street East,
2052,books,Parentbooks,Harbord Street,
2053,clothes,Tiny Trendsetters,Jane Street,
2054,greengrocer,Good Cheese,Gerrard Street East,
2055,hairdresser,Mi Hermano,Harbord Street,
2056,florist,eco|stems,King Street East,
2057,gift,Collected Joy,Kingston Road,
2058,books,The Great Escape Bookstore,Kingston Road,
2059,hairdresser,Neptune Hairstyling,Mount Pleasant Road,
2060,music,Rotate This,Ossington Avenue,
2061,clothes,LoversLand,Ossington Avenue,
2062,clothes,Crywolf,Ossington Avenue,
2063,deli,The Epicure Shop,Parliament Street,
2064,wool,Romni Wools,Queen Street West,
2065,jewelry,On the Other Hand,Queen Street East,
2066,clothes,Ateaze,Queen Street East,
2067,hairdresser,Shear Madness Hair Studio,Queen Street East,
2068,massage,Massage Addict,Queen Street East,
2069,sports,Pro League Sports Collectibles,Queen Street East,
2070,jewelry,The Artisans,Queen Street East,
2071,clothes,M Boutique,Queen Street East,
2072,clothes,Posh Boutique,Queen Street East,
2073,bakery,Tori's Bakeshop,Queen Street East,
2074,toys,Planet X,Queen Street East,
2075,bicycle,Ya Bikes!,Queen Street East,
2076,clothes,Bergström Originals,Queen Street East,
2077,bakery,Bonjour Brioche,Queen Street East,
2078,greengrocer,Leslieville Cheese Market East,Queen Street East,
2079,jewelry,Bling Bling On Queen,Queen Street West,
2080,books,Queen Books,Queen Street East,
2081,musical_instrument,Planet of Sound,Queen Street West,
2082,cannabis,Community 420,Queen Street West,
2083,beauty,Linda Cameo Beauty Salon,Queen Street West,
2084,gift,Boutique Café,Queen Street West,
2085,books,West End Comics,Queen Street West,
2086,pet,Petview,Queen Street West,
2087,clothes,Mama Loves You Vintage,Queen Street West,
2088,fabric,Mokuba,Queen Street West,
2089,furniture,BRIKA,Queen Street West,
2090,clothes,Capo Salerno,Yonge Street,
2091,antiques,Hockridge China,Yonge Street,
2092,hairdresser,Bond Girl Hair,Queen Street West,
2093,confectionery,Papabubble,Yonge Street,
2094,beauty,Calia Hair,Yonge Street,
2095,clothes,Linea Intima,Wincott Drive,
2096,supermarket,Village Juicery,Yonge Street,
2097,hairdresser,Van Barber & Hair Stylists,Wellesley Street West,
2098,photo,Exposures Photography,Wellesley Street West,
2099,optician,Henri's Optical,Wellesley Street West,
2100,hairdresser,Modern Edge Salon,St. Clair Avenue West,
2101,supermarket,Wallace Market,Symington Avenue,
2102,furniture,Ella + Elliot,Strachan Avenue,
2103,convenience,St Clair Convenience,St. Clair Avenue West,
2104,fabric,Tessuti Venezia,St. Clair Avenue West,
2105,sports,Ital Record & Sport,St. Clair Avenue West,
2106,beauty,Astro Salon,St. Clair Avenue West,
2107,deli,Thin Blue Line Cheese,Roncesvalles Avenue,
2108,clothes,Coal Miner's Daughter,Roncesvalles Avenue,
2109,art,Soho Art & Custom Framing,Roncesvalles Avenue,
2110,supermarket,The Herbal Clinic And Dispensary,Roncesvalles Avenue,
2111,butcher,Russell's Butcher & Deli,Roncesvalles Avenue,
2112,clothes,Likely General,Roncesvalles Avenue,
2113,frame,Prints Charming,Roncesvalles Avenue,
2114,carpet,Mellah,Roncesvalles Avenue,
2115,chocolate,The Chocolateria,Roncesvalles Avenue,
2116,gift,Old Country Shop,Roncesvalles Avenue,
2117,clothes,F as in Frank,Queen Street West,
2118,clothes,te koop,Queen Street West,
2119,butcher,Cumbrae's,Queen Street West,
2120,clothes,Psyche,Queen Street West,
2121,clothes,Mini Mioche,Queen Street West,
2122,deli,Alimentari,Roncesvalles Avenue,
2123,bakery,Mabel's,Roncesvalles Avenue,
2124,houseware,Cookery,Roncesvalles Avenue,
2125,seafood,De La Mer,Roncesvalles Avenue,
2126,bakery,Chicago Bakery and Deli,Roncesvalles Avenue,
2127,bakery,Hot Oven Bakery,Roncesvalles Avenue,
2128,hairdresser,Roncy Hair Salon,Roncesvalles Avenue,
2129,supermarket,Evergreen Natural Foods,Roncesvalles Avenue,
2130,beauty,Blitz Facial Bar,Roncesvalles Avenue,
2131,deli,MyOlive,Roncesvalles Avenue,
2132,cosmetics,Deciem,Queen Street West,
2133,dry_cleaning,High Park Cleaners,Roncesvalles Avenue,
2134,greengrocer,Rowe Farms,Roncesvalles Avenue,
2135,beauty,The Ten Spot,Roncesvalles Avenue,
2136,clothes,Public Butter Vintage,Queen Street West,
2137,clothes,Kotn,Queen Street West,
2138,gift,Studio Brillantine,Queen Street West,
2139,beauty,Tibet Hair & Beauty Salon,Queen Street West,
2140,pet,Furfamily Boutique,Queen Street West,
2141,clothes,Hayley Elsaesser Fashion,Queen Street West,
2142,clothes,Fashionably Yours Designer Consignment,Queen Street West,
2143,erotic,Hanky Panky,Queen Street West,
2144,cosmetics,Kiehl's,Queen Street West,
2145,jewelry,Jacob Mercari,Queen Street East,
2146,supermarket,Saks Food Hall,Yonge Street,
2147,hairdresser,Urban Philosophy,Richmond Street East,
2148,convenience,Family Convenience,Finch Avenue East,
2149,furniture,Studio B,King Street East,
2150,clothes,Due West,Queen Street West,
2151,furniture,Morba,Queen Street West,
2152,clothes,Club Monaco,Queen Street West,
2153,beauty,H2 Nails & Spa,Yonge Street,
2154,hairdresser,Garden Hairdressing,Yonge Street,
2155,clothes,Kaniz Boutique House,Danforth Avenue,
2156,tattoo,North York Ink,Yonge Street,
2157,beauty,Elysia Beauty Bar,Kingsdale Avenue,
2158,pet,PetSmart,Yonge Street,
2159,shoes,Walking on a Cloud,Yonge Street,
2160,alcohol,LCBO,Yonge Street,
2161,paint,Benjamin Moore,Eglinton Avenue West,
2162,jewelry,De Val Jewellers,Eglinton Avenue West,
2163,clothes,Reigning Champ,Queen Street West,
2164,frame,The Frame Maker II,Gerrard Street East,
2165,laundry,Speedy Coin Laundry,Davenport Road,
2166,condo,Avenue 151 Yorkville,Avenue Road,
2167,travel_agency,Happy Vacations,Yonge Street,
2168,pawnbroker,Cash for gold,Danforth Avenue,
2169,sports,Adidas,Dundas Street East,
2170,variety_store,Dollar Home,Albion Road,
2171,dry_cleaning,Martinizing Dry Cleaning,Islington Avenue,
2172,electronics,Cartridge City,Albion Road,
2173,medical_supply,Baldassera Denture Clinic,Albion Road,
2174,clothes,Bollywood's Fashion,Islington Avenue,
2175,clothes,Revaj Boutique,Islington Avenue,
2176,clothes,Aman Fashions,Islington Avenue,
2177,travel_agency,Accord Travel Inc,Bay Street,
2178,clothes,Addition Elle,Yonge Street,
2179,curtain,Alleen's Window and Wall Coverings,Yonge Street,
2180,greengrocer,African Caribbean Groceries,Albion Road,
2181,greengrocer,Al Meezan Halal Meat & Grocery,Albion Road,
2182,butcher,Dar Halal Meat Market,Albion Road,
2183,greengrocer,Al- Falah Grocery & Halal Meat,Albion Road,
2184,jewelry,Baadshah Jewellers,Islington Avenue,
2185,beauty,The History of Fo O Hui,Yonge Street,
2186,jewelry,Ishwar Jewellers,Islington Avenue,
2187,jewelry,Aziz Jewellers,Islington Avenue,
2188,jewelry,Famili Jewellers,Albion Road,
2189,antiques,Indian Kitchen King & Puja Hut,Albion Road,
2190,medical_supply,Vitamin & Natural Health Food,Albion Road,
2191,mobile_phone,Cellular World Plus Inc,Albion Road,
2192,mobile_phone,GTA wireless,Albion Road,
2193,mobile_phone,Hotwire Communications- Telus Store,Albion Road,
2194,photo,Fitfoto Digital Studio Inc,Islington Avenue,
2195,beauty,Angel Hair & Beauty Salon,Albion Road,
2196,beauty,Barber Shop-Hair Canada Stylists,Islington Avenue,
2197,beauty,Canara Hair Salon,Albion Road,
2198,beauty,Domenic's Barber shop,Albion Road,
2199,beauty,J & I Beauty Supply Inc,Albion Road,
2200,supermarket,Samirmis Supermarket,Albion Road,
2201,beauty,Custom Tailor and Tuxedo Rental,Albion Road,
2202,clothes,Banana Republic,Yonge Street,
2203,travel_agency,Gill International Travel,Albion Road,
2204,convenience,Albion Paan & Video,Albion Road,
2205,dry_cleaning,JC Cleaners,Albion Road,
2206,electronics,Maas Computers & Cell Phones,Islington Avenue,
2207,computer,Computer Time Repairs & Sales,Albion Road,
2208,hairdresser,Spellbound Salon,Yonge Street,
2209,clothes,all leather,Yonge Street,
2210,clothes,Kainaat Couture,Islington Avenue,
2211,clothes,Kohinoor Haute Coutre,Islington Avenue,
2212,clothes,Kainaat Collection,Islington Avenue,
2213,clothes,Life In Style,Islington Avenue,
2214,clothes,Kohinoor Looms,Albion Road,
2215,hairdresser,Boyd's barber shop,Carlton Street,
2216,variety_store,Indian Bazaar,Islington Avenue,
2217,greengrocer,New Era Mart Ltd,Albion Road,
2218,clothes,Urban Planet,Yonge Street,
2219,jewelry,Raghu Jewellers,Albion Road,
2220,jewelry,Nikhaar Jewellers,Islington Avenue,
2221,butcher,Macelleria Potenza,Islington Avenue,
2222,beauty,J J Hairstylist, Skincare & Laser Centre,Islington Avenue,
2223,electronics,TechSource,Albion Road,
2224,medical_supply,Health Service Centre,Islington Avenue,
2225,jewelry,Patel's Fine Jewellery,Albion Road,
2226,travel_agency,Butterfield and Robinson Travel,Bond Street,
2227,jewelry,New Maharani Jewellers,Albion Road,
2228,mobile_phone,Chatr,Albion Road,
2229,massage,Caesar Spa,Carlton Street,
2230,mobile_phone,Raza.com,Albion Road,
2231,beauty,Indian-Canadian Beauty Salon,Islington Avenue,
2232,pet,T T Aquarium & Pets,Albion Road,
2233,beauty,Indo Canada Beauty Salon & Spa,Albion Road,
2234,gift,Laxmi Ma Religious Store,Albion Road,
2235,beauty,Sylvia's Coiffure & Boutique,Albion Road,
2236,beauty,Roha Unique Looks,Albion Road,
2237,gift,Canada Gift,Yonge Street,
2238,beauty,Soha Beauty Salon & Laser Centre,Islington Avenue,
2239,beauty,Yukimi Spa,Albion Road,
2240,beauty,Kiran Beauty Parlour,Albion Road,
2241,beauty,Top Notch Beauty Salon & Barber,Albion Road,
2242,beauty,Mahek Beauty Salon,Islington Avenue,
2243,beauty,New Image Unisex Salon,Albion Road,
2244,rental,U-Haul,Albion Road,
2245,beauty,Pretty Nails,Albion Road,
2246,convenience,Yong Albion Convinience,Albion Road,
2247,laundry,Thistletown Coin Wash,Albion Road,
2248,electronics,Primetime Computer & Electronics,Albion Road,
2249,fabric,Scarborough Textiles & Fabrics,Islington Avenue,
2250,clothes,Pooja's Fashions,Islington Avenue,
2251,clothes,Pami Fashions,Islington Avenue,
2252,greengrocer,New India Grocers Inc.,Islington Avenue,
2253,supermarket,Prasad Caribbean Oriental Specialty Foods Inc,Albion Road,
2254,jewelry,Raj's Fine Jewellery,Islington Avenue,
2255,medical_supply,Sumeru Herbs,Albion Road,
2256,clothes,8th and Main,Yonge Street,
2257,laundry,College Dry Cleaners,Yonge Street,
2258,shoes,College Shoe Repair and Key Cutting,Bay Street,
2259,bag,Coach,Yonge Street,
2260,laundry,Corporate Cleaners,Bay Street,
2261,medical_supply,A & E Optical,Queen Street East,
2262,tea,Presotea,Dundas Street East,
2263,gift,Disney Store,Yonge Street,
2264,jewelry,Deluxe Time,Dundas Street West,
2265,jewelry,Bluboho,Queen Street West,
2266,clothes,Eddie Bauer,Yonge Street,
2267,erotic,Seduction,Queen Street West,
2268,repair,Repair and Run,Queen Street West,
2269,hairdresser,Cadmen Barber Shop,Queen Street West,
2270,beauty,New You Spa,Queen Street West,
2271,gift,Outer Layer,Queen Street West,
2272,nutrition_supplements,GNC,Queen Street West,
2273,beauty,Aroma Spa and Nail Salon,College Street,
2274,hairdresser,Joe's Barber Shoppe,College Street,
2275,books,Balfour Books,College Street,
2276,furniture,88 furniture,Dundas Street West,
2277,florist,Botany Floral Studio,College Street,
2278,beauty,A + Nails & Spa,Dundas Street West,
2279,hairdresser,Avon Hairstylist,Dundas Street West,
2280,hairdresser,Barberella,Dundas Street West,
